,N° de contrat,Société,Nombre de clients non agrégés,Nombre de clients agrégés,Total des clients,Nombre de prospects non agrégés,Nombre de prospects agrégés,Total des prospects,Total des clients et prospects non agrégés,Total des clients et prospects agrégés,Total des clients et prospects,Signature@ - Accès,Signature@ - Nombre signé,GED - Accès,GED - Nombre d'unités utilisées,Nombre de comptes agrégés,Nombre de supports agrégés,Encours agrégé en €,Nombre de connexion,Temps de connexion (H),Nombre de connexion (3 mois),Temps de connexion (H) (3 mois),Nombre de connexion (6 mois),Temps de connexion (H) (6 mois),Nombre de connexion (année),Temps de connexion (H) (année),Type de contrat,Elearning 1,Encours (Assurances - Fonds Euro),Encours (Assurances - hors Fonds Euro),Encours (Produits hors assurances),Date,MoneyPitch - Accès,MoneyPitch - Nombre client connectés,MoneyPitch - Nombre d'accès MoneyPitch ouvert,Facturable à l'encours,Salesforce,Total des emails expédiés aux contacts agrégés,Total des emails expédiés aux contacts non agrégés,Taux de complétude moyens,Profils V2,Profils V3,Nombre de projets/parcours,Mise à jour RIC,Conformité contacts,Conformité comptes,Personnes morales,MoneyPitch - Nombre d'accès,MoneyPitch - Nombre de comptes agrégés,MoneyPitch - Encours comptes courants,MoneyPitch - Encours livrets,MoneyPitch - Encours Compte titres,MoneyPitch - Encours assurance,MoneyPitch - Encours epargne salariale,MoneyPitch - Nombre consultation,MoneyPitch - MoneyPitch à facturer,MoneyPitch - Nombre d'accès avec agrégation de comptes,Consultation tuto O2S,O2S - Nombre d'accès (hors administrateur),MoneyPitch - Accès - MP,MoneyPitch - Nombre client connectés - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert sans agrégation - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert avec agrégation - MP,MoneyPitch - MoneyPitch à facturer - MP sans agrégation,MoneyPitch - MoneyPitch à facturer - MP avec agrégation,Segmentation,O2S - Nombre d'accès gratuit,Signature@ - Nombre de signature gratuite,GED - Nombre d'unité gratuite,Signature@ - Nombre de signatures à facturer,TOTAL SE périodes gratuites,MoneyPitch - MoneyPitch gratuit - MP sans agrégation,MoneyPitch - MoneyPitch gratuit - MP avec agrégation,MoneyPitch - Accès gratuits résiliés,MoneyPitch - Accès résiliés - MP Premium,Churner,Signature@ - Nombre de signature - A facturer ,MoneyPitch - Nombre client connectés - MP Premium,Nombre d'accès MoneyPitch Premium ouverts,Nombre d'accès MoneyPitch Premium ouverts sans agrégation,Nombre d'accès MoneyPitch Premium ouverts avec agrégation,MoneyPitch - MoneyPitch à facturer - MP Premium sans agrégation,MoneyPitch - MoneyPitch gratuit - MP Premium sans agrégation,MoneyPitch - MoneyPitch à facturer - MP Premium avec agrégation,MoneyPitch - MoneyPitch gratuit - MP Premium avec agrégation,MoneyPitch - Accès - MoneyPitch,MoneyPitch - Nombre client connectés - MoneyPitch,Nombre d'accès MoneyPitch ouverts,MoneyPitch - MoneyPitch à facturer - MoneyPitch,MoneyPitch - Accès résiliés - MoneyPitch,MoneyPitch - Accès - MoneyPitch Starter,MoneyPitch - Nombre client connectés - MoneyPitch Starter,MoneyPitch - Nombre d'accès MoneyPitch ouvert - MoneyPitch Starter,MoneyPitch - MoneyPitch à facturer - MoneyPitch Starter,Nombre d'accès MoneyPitch Starter ouverts sur le mois (Flux),MoneyPitch Starter ouverts (stock),Accès convertis en MoneyPitch - MoneyPitch Starter,Accès convertis en Premium - MoneyPitch Starter,Projets suivis,Projet (autre statut),Nombre de parcours projet créés sur le mois (Flux),Projet (parcours en cours de création),Projet (parcours en cours de traitement),Projet (parcours suivi),Projet (parcours archivé),Projet (parcours fermé),Encours agrégé calcul cumul,Société : Nom de la société,Société : Employés,Société : Type de marché,Code client,Société : Commercial en charge de la société,Statut,Date de signature,Société : ID de la société,Date de résiliation,Date d'effet résiliation,Motif de résiliation,Société + N° Contrat,Taux de conformité des contacts en %,Taux de conformité des comptes en %,Temps moyen par connexion (H),jours_ouvrés,O2S - Nombre d'accès total,Temps de connexion moyen par jour ouvré et par utilisateur (H),Nombre de connexion moyenne par jour ouvré par utilisateur,Nombre de connexions moyennes par semaine par utilisateur,Nombre de projets par jour ouvré et par utilisateur,Nombre de projets suivis par contacts agrégés,Nombre de projets suivis par utilisateur,Encours moyen par clients agrégés et prospects agrégés,Nombre de clients agrégés et non agrégés par utilisateur,Nombre de signatures à facturer par jour ouvré et par utilisateur,Ratio nombre de profils (V2 et V3) par rapport aux nombres de clients agrégés et non agrégés,Nombre de profils par utilisateur,Profils V2 + V3,Proportion des contacts agrégés,Nombre de comptes par contact agrégé,Nombre de supports par compte,Part des contacts agrégés avec profils,Contacts par utilisateur,Total de l'encours MoneyPitch en €,Taux d'utilisation MoneyPitch Premium en %,Taux d'utilisation MoneyPitch en %,Nombre de MoneyPitch ouverts Premium + Normal,Taux d'utilisation de l'ensemble des MoneyPitch en %,Total des clients connectés MoneyPitch,Taux d'équipement MoneyPitch (en %),Taux de clients MoneyPitch actifs (en %),Encours moyen MP,Nombre d'accès MoneyPitch gratuits (TTL),Nombre d'accès MoneyPitch Premium  gratuits (PM),Nombre d'accès MoneyPitch Standard gratuits (STD),Utilise MoneyPitch,Utilisation O2S,Cabinets n'utilisant pas O2S,Entrant/Sortant - N0 / N1,Entrant ou Sortant - N0 / N1,Entité niveau 1,Entité niveau 2
4474,CR2009499,ACTIS PATRIMOINE,88.0,189.0,277.0,72.0,6.0,78.0,160.0,195.0,355.0,Illimité,,,1.437877653166652,415.0,2359.0,270158886.3399999,90.0,232.9783333333333,275.0,880.8855555555556,584.0,1948.689166666667,1315.0,3862.497777777778,,0.0,69360638.48000002,133029512.50999989,67768735.35000001,2022-04,,,,Oui,8502.0,20.0,51.0,61.164069,0.0,34.0,69.0,0.0,43.0,0.0,20.0,,43.0,403422.61,29209.41,4740837.7,2927558.419999999,0.0,6.0,,3.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,21.0,,,,0.0,0.0,,,2.0,7.0,4.0,3.0,4.0,0.0,3.0,0.0,Illimité,1.0,3.0,3.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,24.0,,,,,,,270158886.3399999,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,15.19434628975265,0.0,2.588648148148148,20.0,6.0,1.9414861111111108,0.75,3.456221198156682,0.375,0.2307692307692307,7.5,1385430.1863589738,46.16666666666666,0.175,0.1227436823104693,5.666666666666667,34.0,0.5492957746478874,2.128205128205128,5.68433734939759,0.1743589743589743,59.16666666666666,8101028.139999999,28.57142857142857,33.33333333333333,10.0,30.0,3.0,2.82,30.0,2700342.713333333,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4475,CR2009499,ACTIS PATRIMOINE,89.0,190.0,279.0,73.0,6.0,79.0,162.0,196.0,358.0,Illimité,,,1.455993478186429,420.0,2389.0,265875987.36,83.0,423.3319444444444,243.0,1222.845833333333,565.0,2257.399166666667,1256.0,4226.363888888889,,0.0,56461526.28000002,136776351.05,72638110.03000002,2022-05,,,,Oui,8502.0,20.0,34.0,61.552574,0.0,35.0,74.0,0.0,41.0,0.0,20.0,,43.0,387727.43,36415.1,4740838.83,2927248.83,0.0,14.0,,3.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,36.0,,,,0.0,0.0,,,2.0,7.0,4.0,3.0,4.0,0.0,3.0,0.0,Illimité,0.0,3.0,3.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,29.0,5.0,,,,,,265875987.36000007,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,14.385964912280702,0.0,5.100384872824631,21.0,6.0,3.35977733686067,0.6587301587301587,3.187403993855607,0.3571428571428571,0.2295918367346938,7.5,1356510.1395918368,46.5,0.2857142857142857,0.1254480286738351,5.833333333333333,35.0,0.547486033519553,2.142857142857143,5.688095238095238,0.1785714285714285,59.66666666666666,8092230.19,28.57142857142857,0.0,10.0,20.0,2.0,2.79,20.0,2697410.063333333,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4476,CR2009499,ACTIS PATRIMOINE,84.0,188.0,272.0,73.0,6.0,79.0,157.0,194.0,351.0,Illimité,,,1.500247560441494,415.0,2351.0,258787430.78,70.0,295.0072222222222,251.0,1291.874722222222,537.0,2322.9825,1165.0,4205.589722222222,,0.0,55823368.31000001,139566737.25,63397325.22000001,2022-06,,,,Oui,8502.0,35.0,16.0,61.600274,0.0,35.0,77.0,0.0,43.0,0.0,20.0,,43.0,390772.57,34797.93,4740735.73,2926658.47,0.0,11.0,,3.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,26.0,,,,0.0,0.0,,,4.0,8.0,5.0,3.0,5.0,0.0,3.0,0.0,Illimité,1.0,3.0,4.0,1.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,32.0,3.0,,,,,,258787430.78000003,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,15.467625899280575,0.0,4.214388888888888,22.0,6.0,2.2349031986531984,0.5303030303030303,2.6881720430107525,0.3409090909090909,0.2319587628865979,7.5,1333955.8287628866,45.333333333333336,0.196969696969697,0.1286764705882352,5.833333333333333,35.0,0.5527065527065527,2.1391752577319587,5.665060240963856,0.1804123711340206,58.5,8092964.700000001,50.0,33.33333333333333,11.0,45.45454545454545,5.0,3.13,45.45,2697654.9000000004,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4477,CR2009499,ACTIS PATRIMOINE,87.0,187.0,274.0,73.0,6.0,79.0,160.0,193.0,353.0,Illimité,,,1.237315340898931,413.0,2345.0,259389256.8000001,79.0,411.91,232.0,1130.249166666667,507.0,2322.310833333333,1120.0,4482.779444444444,,0.0,55287035.22000003,140814203.7,63288017.88,2022-07,,,,Oui,8502.0,17.0,11.0,62.028952,0.0,35.0,80.0,0.0,43.0,0.0,20.0,,43.0,408819.27,32223.35,4740735.67,2927292.22,0.0,3.0,,3.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,16.0,,,,0.0,0.0,,,1.0,8.0,5.0,3.0,5.0,0.0,3.0,0.0,Illimité,1.0,3.0,3.0,0.0,Illimité,0.0,0.0,1.0,1.0,0.0,0.0,0.0,45.0,35.0,3.0,,,,,,259389256.8,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,15.357142857142858,0.0,5.214050632911393,20.0,6.0,3.432583333333333,0.6583333333333333,3.033794162826421,0.375,0.233160621761658,7.5,1343985.786528498,45.66666666666666,0.1333333333333333,0.1277372262773722,5.833333333333333,35.0,0.546742209631728,2.139896373056995,5.677966101694915,0.1813471502590673,58.833333333333336,8109070.51,12.5,33.33333333333333,11.0,18.181818181818183,2.0,3.12,18.18,2703023.5033333334,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4478,CR2009499,ACTIS PATRIMOINE,83.0,192.0,275.0,73.0,6.0,79.0,156.0,198.0,354.0,Illimité,,,1.552899850532413,418.0,2375.0,260767905.5999999,46.0,245.3702777777778,202.0,958.2591666666668,438.0,2175.133333333333,1096.0,4355.839166666667,,0.0,56999036.76999997,141105933.2400001,62662935.59,2022-08,,,,Oui,8502.0,33.0,7.0,62.271067,0.0,42.0,90.0,0.0,47.0,0.0,20.0,,43.0,430009.19,29236.69,4740735.17,2926946.8,0.0,5.0,,3.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,27.0,,,,0.0,0.0,,,1.0,8.0,5.0,3.0,5.0,0.0,3.0,0.0,Illimité,1.0,3.0,3.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,43.0,10.0,,,,,,260767905.60000008,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,16.72597864768683,0.0,5.334136473429952,22.0,6.0,1.8588657407407407,0.3484848484848484,1.7665130568356375,0.356060606060606,0.2373737373737373,7.833333333333333,1317009.6242424238,45.833333333333336,0.2045454545454545,0.1527272727272727,7.0,42.0,0.559322033898305,2.111111111111111,5.681818181818182,0.2121212121212121,59.0,8126927.85,12.5,33.33333333333333,11.0,18.181818181818183,2.0,3.11,18.18,2708975.95,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4479,CR2009499,ACTIS PATRIMOINE,83.0,195.0,278.0,74.0,6.0,80.0,157.0,201.0,358.0,Illimité,,,1.622721599414945,419.0,2391.0,264508476.6200002,98.0,299.1416666666667,226.0,961.1052777777778,474.0,2248.296666666667,1099.0,4484.306666666666,,0.0,61391690.76999999,146191736.8799999,56925048.96999999,2022-09,,,,Oui,8502.0,4.0,29.0,62.196763,0.0,46.0,97.0,0.0,46.0,0.0,20.0,,43.0,434665.91,29217.61,4740731.41,2926145.919999999,0.0,2.0,,3.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,17.0,,,,0.0,0.0,,,1.0,8.0,5.0,3.0,5.0,0.0,3.0,0.0,Illimité,0.0,3.0,3.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,51.0,7.0,0.0,20.0,26.0,51.0,0.0,264508476.6199999,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,16.19718309859155,0.0,3.0524659863945582,22.0,6.0,2.266224747474748,0.7424242424242423,3.763440860215054,0.3484848484848484,0.2288557213930348,7.666666666666667,1315962.5702487573,46.333333333333336,0.1287878787878787,0.1654676258992805,7.666666666666667,46.0,0.5614525139664804,2.084577114427861,5.706443914081145,0.2288557213930348,59.66666666666666,8130760.849999999,12.5,0.0,11.0,9.090909090909092,1.0,3.07,9.09,2710253.616666666,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4480,CR2009499,ACTIS PATRIMOINE,86.0,194.0,280.0,76.0,6.0,82.0,162.0,200.0,362.0,Illimité,,,1.679924599826336,419.0,2554.0,268589910.9100003,103.0,311.3091666666667,247.0,855.8211111111111,479.0,1986.070277777778,1062.0,4245.411111111111,,0.0,61030612.62000003,149189283.9000001,58370014.39,2022-10,,,,Oui,8502.0,20.0,61.0,62.744413,0.0,46.0,109.0,0.0,47.0,0.0,20.0,,79.0,981909.37,33726.97000000001,5399510.17,12799243.56,0.0,15.0,,4.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,57.0,,,,0.0,0.0,,,2.0,9.0,5.0,4.0,5.0,0.0,4.0,0.0,Illimité,1.0,3.0,3.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,56.0,13.0,0.0,15.0,38.0,56.0,0.0,268589910.91000015,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,16.433566433566433,0.0,3.0224190938511333,21.0,6.0,2.470707671957672,0.8174603174603176,3.955453149001536,0.4206349206349206,0.265,8.833333333333334,1342949.5545500016,46.66666666666666,0.4523809523809524,0.1642857142857142,7.666666666666667,46.0,0.5524861878453039,2.095,6.09546539379475,0.23,60.333333333333336,19214390.07,22.22222222222222,33.33333333333333,12.0,25.0,3.0,3.31,25.0,4803597.5175,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4481,CR2009499,ACTIS PATRIMOINE,87.0,193.0,280.0,75.0,7.0,82.0,162.0,200.0,362.0,Illimité,,,1.7394483378157,503.0,3313.0,326354708.26,176.0,244.74916666667,387.0,1131.9197222222,585.0,2052.3847222222,1140.0,4320.2588888889,,0.0,61054554.78,159554872.25,105745281.23,2022-11,,,,Oui,8502.0,27.0,10.0,63.070464,0.0,63.0,114.0,0.0,17.0,17.0,20.0,,112.0,3217662.29,4805132.82,6327254.84,12700641.13,0.0,18.0,,6.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,11.0,,,,0.0,0.0,,,6.0,11.0,5.0,6.0,5.0,0.0,6.0,0.0,Illimité,2.0,4.0,4.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,5.0,0.0,19.0,38.0,57.0,0.0,326354708.26,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,5.923344947735192,3.37972166998012,1.390620265151534,20.0,6.0,2.0395763888889165,1.4666666666666668,6.758832565284178,0.475,0.285,9.5,1631773.5413,46.66666666666666,0.0916666666666666,0.225,10.5,63.0,0.5524861878453039,2.515,6.58648111332008,0.315,60.333333333333336,27050691.08,54.54545454545454,50.0,15.0,53.333333333333336,8.0,4.14,53.33,4508448.513333333,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4482,CR2009499,ACTIS PATRIMOINE,88.0,193.0,281.0,76.0,7.0,83.0,164.0,200.0,364.0,Illimité,,,1.8249320788309,426.0,2641.0,281011964.26,146.0,145.71666666667,425.0,439.44638888889,648.0,799.47666666667,1183.0,1691.6105555556,,0.0,61535779.72,156692855.27,62783329.27,2022-12,,,,Oui,8502.0,36.0,3.0,63.774497,0.0,74.0,120.0,0.0,15.0,23.0,18.0,,125.0,2255478.94,524847.56,6318156.2,37422644.98,0.0,28.0,,6.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,20.0,,,,0.0,0.0,,,5.0,11.0,5.0,6.0,5.0,0.0,6.0,0.0,Illimité,3.0,4.0,4.0,0.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,8.0,0.0,21.0,39.0,60.0,0.0,281011964.26,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,5.208333333333334,5.39906103286385,0.9980593607306164,22.0,6.0,1.1039141414141669,1.1060606060606062,5.606758832565284,0.4545454545454545,0.3,10.0,1405059.8213,46.833333333333336,0.1515151515151515,0.2633451957295373,12.333333333333334,74.0,0.5494505494505495,2.13,6.199530516431925,0.37,60.66666666666666,46521127.67999999,45.45454545454545,75.0,15.0,53.333333333333336,8.0,4.12,53.33,7753521.279999998,0.0,0.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
4483,CR2009499,ACTIS PATRIMOINE,92.0,195.0,287.0,75.0,8.0,83.0,167.0,203.0,370.0,Illimité,,,1.9313179189339,430.0,2630.0,294073370.53,380.0,177.78333333333,708.0,470.54444444444,949.0,846.98972222222,1456.0,1695.6513888889,,0.0,61825262.41,166399764.85,65848343.27,2023-01,,,,Oui,8502.0,94.0,11.0,64.227972,0.0,89.0,142.0,0.0,14.0,30.0,18.0,,125.0,3031348.87,522513.75,6336230.98,37492505.42,0.0,12.0,,6.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,69.0,,,,0.0,0.0,,,4.0,11.0,5.0,6.0,5.0,0.0,6.0,0.0,Illimité,3.0,5.0,5.0,0.0,Illimité,0.0,0.0,1.0,1.0,0.0,0.0,0.0,73.0,69.0,25.0,0.0,22.0,51.0,69.0,0.0,294073370.53,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,4.745762711864407,6.976744186046512,0.4678508771929737,22.0,6.0,1.346843434343409,2.878787878787879,14.592933947772655,0.5530303030303031,0.3596059113300492,12.166666666666666,1448637.2932512313,47.833333333333336,0.5227272727272727,0.3101045296167247,14.833333333333334,89.0,0.5486486486486486,2.118226600985221,6.116279069767442,0.438423645320197,61.66666666666666,47382599.02,36.36363636363637,60.0,16.0,43.75,7.0,4.32,43.75,7897099.836666667,0.0,0.0,0.0,1.0,Utilise O2S,0,0.0,Reste,Pas de groupement défini,Pas de groupement défini
4484,CR2009499,ACTIS PATRIMOINE,95.0,200.0,295.0,73.0,6.0,79.0,168.0,206.0,374.0,Illimité,,,2.0189006393775,433.0,2571.0,292563115.33,260.0,112.90611111111,808.0,463.68694444444,1176.0,903.44416666667,1616.0,1682.7744444444,,0.0,61827336.71,155294978.32,75440800.3,2023-02,,,,Oui,8502.0,52.0,0.0,64.890806,0.0,96.0,152.0,1.0,15.0,41.0,19.0,,140.0,2474978.99,508325.8,6485536.1,17680563.74,0.0,55.0,,7.0,0.0,5.0,Illimité,,,,,,,CGP,0.0,0.0,0.0,31.0,,,,0.0,0.0,,,4.0,14.0,7.0,7.0,7.0,0.0,7.0,0.0,Illimité,1.0,4.0,4.0,1.0,Illimité,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,10.0,0.0,28.0,48.0,76.0,0.0,292563115.33,ACTIS PATRIMOINE,1 à 10,STRATEGIC MARKET,8502.0,Sarah ROUVREAU,Actif,2020-04,0015800000AXMbP,,,,ACTIS PATRIMOINE / CR2009499,4.983388704318937,9.468822170900692,0.4342542735042692,20.0,6.0,0.94088425925925,2.1666666666666665,9.984639016897082,0.6333333333333333,0.3689320388349514,12.666666666666666,1420209.2977184465,49.16666666666666,0.2583333333333333,0.3254237288135593,16.0,96.0,0.5508021390374331,2.101941747572816,5.937644341801386,0.4660194174757281,62.333333333333336,27149404.63,28.57142857142857,25.0,18.0,27.77777777777778,5.0,4.81,27.78,3878486.3757142858,1.0,0.0,1.0,1.0,Utilise O2S,0,0.0,Reste,Pas de groupement défini,Pas de groupement défini
6244,CR1301162,AESOPE PATRIMOINE,278.0,953.0,1231.0,90.0,5.0,95.0,368.0,958.0,1326.0,Illimité,,,14.16884977370501,1561.0,8249.0,235297910.2200002,266.0,816.2902777777778,840.0,2936.658611111111,1532.0,5520.719444444445,3151.0,11141.3775,,0.0,95850584.79999986,61140067.93999997,78307257.47999994,2021-01,,,,Non,8673.0,132.0,5.0,70.157851,186.0,376.0,0.0,0.0,538.0,188.0,38.0,,49.0,75482.33,712181.23,963869.59,274381.17,0.0,9.0,,4.0,1.0,14.0,Illimité,,,,,,,Société de Gestion de Portefeuille,0.0,0.0,0.0,4.0,,,,0.0,0.0,,,4.0,7.0,3.0,4.0,3.0,0.0,4.0,0.0,Illimité,18.0,75.0,70.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,235297910.2199998,AESOPE GESTION DE PORTEFEUILLES,1 à 10,STRATEGIC MARKET,8673.0,Arnaud DELORME,Actif,2013-10,0015800000AXMeI,,,,AESOPE GESTION DE PORTEFEUILLES / CR1301162,43.52750809061489,12.043561819346571,3.0687604427736006,20.0,15.0,2.7209675925925927,0.8866666666666667,4.086021505376344,,,,245613.6849895618,82.06666666666666,0.0133333333333333,0.4565393988627132,37.46666666666667,562.0,0.722473604826546,1.629436325678497,5.284433055733504,0.5866388308977035,88.4,2025914.32,57.14285714285714,24.0,82.0,26.82926829268293,22.0,6.18,26.83,506478.58,5.0,0.0,5.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
6245,CR1301162,AESOPE PATRIMOINE,279.0,959.0,1238.0,91.0,4.0,95.0,370.0,963.0,1333.0,Illimité,,,14.36072659119964,1579.0,8581.0,237850732.9400001,269.0,539.7488888888889,826.0,2575.402222222222,1655.0,5038.765277777778,3157.0,10873.89972222222,,0.0,96678894.52000012,62729545.52999996,78442292.88999988,2021-02,,,,Non,8673.0,3.0,0.0,70.443382,185.0,383.0,0.0,0.0,541.0,196.0,38.0,,49.0,77717.04,740879.97,977562.99,278589.5,0.0,2.0,,4.0,0.0,14.0,Illimité,,,,,,,Société de Gestion de Portefeuille,0.0,0.0,0.0,2.0,,,,0.0,0.0,,,1.0,7.0,3.0,4.0,3.0,0.0,4.0,0.0,Illimité,17.0,77.0,72.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,237850732.93999997,AESOPE GESTION DE PORTEFEUILLES,1 à 10,STRATEGIC MARKET,8673.0,Arnaud DELORME,Actif,2013-10,0015800000AXMeI,,,,AESOPE GESTION DE PORTEFEUILLES / CR1301162,43.55877616747182,12.412919569347688,2.006501445683602,20.0,15.0,1.799162962962963,0.8966666666666666,4.1321044546851,,,,246989.3384631361,82.53333333333333,0.0066666666666666,0.4588045234248788,37.86666666666667,568.0,0.722430607651913,1.6396677050882658,5.434452184927169,0.5898234683281413,88.86666666666666,2074749.5,14.285714285714285,22.07792207792208,84.0,21.428571428571427,18.0,6.3,21.43,518687.375,5.0,0.0,5.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
6246,CR1301162,AESOPE PATRIMOINE,281.0,965.0,1246.0,90.0,1.0,91.0,371.0,966.0,1337.0,Illimité,,,14.49005795363337,1583.0,8650.0,239820547.67,327.0,724.9986111111111,866.0,2583.612222222222,1699.0,5580.730555555556,3187.0,11324.82361111111,,1.0,96917070.9000001,62803646.96000001,80099829.80999988,2021-03,,,,Non,8673.0,107.0,6.0,70.650755,185.0,389.0,0.0,0.0,539.0,198.0,38.0,,49.0,90670.6,743478.71,1008052.11,280658.2,0.0,3.0,,4.0,1.0,15.0,Illimité,,,,,,,Société de Gestion de Portefeuille,0.0,0.0,0.0,6.0,,,,0.0,0.0,,,3.0,7.0,3.0,4.0,3.0,0.0,4.0,0.0,Illimité,20.0,78.0,73.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,239820547.67,AESOPE GESTION DE PORTEFEUILLES,1 à 10,STRATEGIC MARKET,8673.0,Arnaud DELORME,Actif,2013-10,0015800000AXMeI,,,,AESOPE GESTION DE PORTEFEUILLES / CR1301162,43.22373696872494,12.507896399241949,2.2171211348963644,23.0,16.0,1.9701049214975843,0.8885869565217391,4.70910138248848,,,,248261.43651138715,77.875,0.0163043478260869,0.4606741573033708,35.875,574.0,0.7225130890052356,1.6387163561076603,5.464308275426405,0.5942028985507246,83.5625,2122859.62,42.85714285714285,25.64102564102564,85.0,27.058823529411764,23.0,6.36,27.06,530714.905,5.0,0.0,5.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
